season,date_game,visitor_team_name,home_team_name,visitor_pts,home_pts,visitor_margin,home_margin,visitor_win,home_win,is_tie,overtimes,grouped_date_id,unique_game_id,home_wl,visitor_wl,home_result,visitor_result,is_playoff_game_flag
1988,1988-03-12,Boston Bruins,Quebec Nordiques,4,3,1,-1,1,0,0,,1726,8020,L,W,L 3-4 vs. Boston Bruins,W 4-3 @ Quebec Nordiques,0
1988,1988-03-12,Chicago Blackhawks,Toronto Maple Leafs,4,6,-2,2,0,1,0,,1726,8021,W,L,W 6-4 vs. Chicago Blackhawks,L 4-6 @ Toronto Maple Leafs,0
1988,1988-03-12,Edmonton Oilers,Vancouver Canucks,3,3,0,0,0,0,1,OT,1726,8022,T,T,T 3-3 vs. Edmonton Oilers (OT),T 3-3 @ Vancouver Canucks (OT),0
1988,1988-03-12,New York Rangers,Washington Capitals,4,2,2,-2,1,0,0,,1726,8023,L,W,L 2-4 vs. New York Rangers,W 4-2 @ Washington Capitals,0
1988,1988-03-13,Pittsburgh Penguins,Winnipeg Jets,5,4,1,-1,1,0,0,,1727,8024,L,W,L 4-5 vs. Pittsburgh Penguins,W 5-4 @ Winnipeg Jets,0
1988,1988-03-13,Buffalo Sabres,Vancouver Canucks,7,5,2,-2,1,0,0,,1727,8025,L,W,L 5-7 vs. Buffalo Sabres,W 7-5 @ Vancouver Canucks,0
1988,1988-03-13,St. Louis Blues,Los Angeles Kings,6,7,-1,1,0,1,0,,1727,8026,W,L,W 7-6 vs. St. Louis Blues,L 6-7 @ Los Angeles Kings,0
1988,1988-03-13,New York Islanders,Detroit Red Wings,1,5,-4,4,0,1,0,,1727,8027,W,L,W 5-1 vs. New York Islanders,L 1-5 @ Detroit Red Wings,0
1988,1988-03-13,Philadelphia Flyers,Chicago Blackhawks,4,5,-1,1,0,1,0,OT,1727,8028,W,L,W 5-4 vs. Philadelphia Flyers (OT),L 4-5 @ Chicago Blackhawks (OT),0
1988,1988-03-13,Washington Capitals,Boston Bruins,3,0,3,-3,1,0,0,,1727,8029,L,W,L 0-3 vs. Washington Capitals,W 3-0 @ Boston Bruins,0
1988,1988-03-13,Quebec Nordiques,Hartford Whalers,4,1,3,-3,1,0,0,,1727,8030,L,W,L 1-4 vs. Quebec Nordiques,W 4-1 @ Hartford Whalers,0
1988,1988-03-14,Montreal Canadiens,Minnesota North Stars,2,2,0,0,0,0,1,OT,1728,8031,T,T,T 2-2 vs. Montreal Canadiens (OT),T 2-2 @ Minnesota North Stars (OT),0
1988,1988-03-15,Buffalo Sabres,Edmonton Oilers,4,6,-2,2,0,1,0,,1729,8032,W,L,W 6-4 vs. Buffalo Sabres,L 4-6 @ Edmonton Oilers,0
1988,1988-03-15,Calgary Flames,Hartford Whalers,8,6,2,-2,1,0,0,,1729,8033,L,W,L 6-8 vs. Calgary Flames,W 8-6 @ Hartford Whalers,0
1988,1988-03-15,Philadelphia Flyers,New York Rangers,1,3,-2,2,0,1,0,,1729,8034,W,L,W 3-1 vs. Philadelphia Flyers,L 1-3 @ New York Rangers,0
1988,1988-03-15,Toronto Maple Leafs,Quebec Nordiques,2,3,-1,1,0,1,0,,1729,8035,W,L,W 3-2 vs. Toronto Maple Leafs,L 2-3 @ Quebec Nordiques,0
1988,1988-03-15,Chicago Blackhawks,St. Louis Blues,7,7,0,0,0,0,1,OT,1729,8036,T,T,T 7-7 vs. Chicago Blackhawks (OT),T 7-7 @ St. Louis Blues (OT),0
1988,1988-03-16,Montreal Canadiens,Winnipeg Jets,4,1,3,-3,1,0,0,,1730,8037,L,W,L 1-4 vs. Montreal Canadiens,W 4-1 @ Winnipeg Jets,0
1988,1988-03-16,Toronto Maple Leafs,Pittsburgh Penguins,2,5,-3,3,0,1,0,,1730,8038,W,L,W 5-2 vs. Toronto Maple Leafs,L 2-5 @ Pittsburgh Penguins,0
1988,1988-03-16,Washington Capitals,New York Rangers,8,4,4,-4,1,0,0,,1730,8039,L,W,L 4-8 vs. Washington Capitals,W 8-4 @ New York Rangers,0
1988,1988-03-16,Detroit Red Wings,Minnesota North Stars,2,1,1,-1,1,0,0,,1730,8040,L,W,L 1-2 vs. Detroit Red Wings,W 2-1 @ Minnesota North Stars,0
1988,1988-03-16,Vancouver Canucks,Los Angeles Kings,3,3,0,0,0,0,1,OT,1730,8041,T,T,T 3-3 vs. Vancouver Canucks (OT),T 3-3 @ Los Angeles Kings (OT),0
1988,1988-03-17,Calgary Flames,Boston Bruins,7,5,2,-2,1,0,0,,1731,8042,L,W,L 5-7 vs. Calgary Flames,W 7-5 @ Boston Bruins,0
1988,1988-03-17,Quebec Nordiques,New Jersey Devils,4,3,1,-1,1,0,0,,1731,8043,L,W,L 3-4 vs. Quebec Nordiques,W 4-3 @ New Jersey Devils,0
1988,1988-03-17,Chicago Blackhawks,Philadelphia Flyers,4,3,1,-1,1,0,0,OT,1731,8044,L,W,L 3-4 vs. Chicago Blackhawks (OT),W 4-3 @ Philadelphia Flyers (OT),0
1988,1988-03-17,Minnesota North Stars,St. Louis Blues,2,2,0,0,0,0,1,OT,1731,8045,T,T,T 2-2 vs. Minnesota North Stars (OT),T 2-2 @ St. Louis Blues (OT),0
1988,1988-03-18,Winnipeg Jets,Edmonton Oilers,1,4,-3,3,0,1,0,,1732,8046,W,L,W 4-1 vs. Winnipeg Jets,L 1-4 @ Edmonton Oilers,0
1988,1988-03-18,Los Angeles Kings,Vancouver Canucks,3,5,-2,2,0,1,0,,1732,8047,W,L,W 5-3 vs. Los Angeles Kings,L 3-5 @ Vancouver Canucks,0
1988,1988-03-18,New York Islanders,Washington Capitals,3,3,0,0,0,0,1,OT,1732,8048,T,T,T 3-3 vs. New York Islanders (OT),T 3-3 @ Washington Capitals (OT),0
1988,1988-03-19,New York Rangers,Toronto Maple Leafs,4,3,1,-1,1,0,0,,1733,8049,L,W,L 3-4 vs. New York Rangers,W 4-3 @ Toronto Maple Leafs,0
1988,1988-03-19,Hartford Whalers,St. Louis Blues,5,3,2,-2,1,0,0,,1733,8050,L,W,L 3-5 vs. Hartford Whalers,W 5-3 @ St. Louis Blues,0
1988,1988-03-19,Calgary Flames,Quebec Nordiques,5,4,1,-1,1,0,0,OT,1733,8051,L,W,L 4-5 vs. Calgary Flames (OT),W 5-4 @ Quebec Nordiques (OT),0
1988,1988-03-19,Chicago Blackhawks,Montreal Canadiens,0,3,-3,3,0,1,0,,1733,8052,W,L,W 3-0 vs. Chicago Blackhawks,L 0-3 @ Montreal Canadiens,0
1988,1988-03-19,Detroit Red Wings,Los Angeles Kings,4,7,-3,3,0,1,0,,1733,8053,W,L,W 7-4 vs. Detroit Red Wings,L 4-7 @ Los Angeles Kings,0
1988,1988-03-19,Buffalo Sabres,Boston Bruins,4,3,1,-1,1,0,0,,1733,8054,L,W,L 3-4 vs. Buffalo Sabres,W 4-3 @ Boston Bruins,0
1988,1988-03-19,Philadelphia Flyers,Pittsburgh Penguins,0,7,-7,7,0,1,0,,1733,8055,W,L,W 7-0 vs. Philadelphia Flyers,L 0-7 @ Pittsburgh Penguins,0
1988,1988-03-20,Boston Bruins,Buffalo Sabres,6,2,4,-4,1,0,0,,1734,8056,L,W,L 2-6 vs. Boston Bruins,W 6-2 @ Buffalo Sabres,0
1988,1988-03-20,St. Louis Blues,Chicago Blackhawks,5,2,3,-3,1,0,0,,1734,8057,L,W,L 2-5 vs. St. Louis Blues,W 5-2 @ Chicago Blackhawks,0
1988,1988-03-20,Edmonton Oilers,Minnesota North Stars,5,5,0,0,0,0,1,OT,1734,8058,T,T,T 5-5 vs. Edmonton Oilers (OT),T 5-5 @ Minnesota North Stars (OT),0
1988,1988-03-20,Hartford Whalers,New York Rangers,1,2,-1,1,0,1,0,,1734,8059,W,L,W 2-1 vs. Hartford Whalers,L 1-2 @ New York Rangers,0
1988,1988-03-20,Pittsburgh Penguins,Philadelphia Flyers,2,4,-2,2,0,1,0,,1734,8060,W,L,W 4-2 vs. Pittsburgh Penguins,L 2-4 @ Philadelphia Flyers,0
1988,1988-03-20,New York Islanders,Winnipeg Jets,6,0,6,-6,1,0,0,,1734,8061,L,W,L 0-6 vs. New York Islanders,W 6-0 @ Winnipeg Jets,0
1988,1988-03-20,New Jersey Devils,Washington Capitals,4,2,2,-2,1,0,0,,1734,8062,L,W,L 2-4 vs. New Jersey Devils,W 4-2 @ Washington Capitals,0
1988,1988-03-21,Calgary Flames,Montreal Canadiens,3,3,0,0,0,0,1,OT,1735,8063,T,T,T 3-3 vs. Calgary Flames (OT),T 3-3 @ Montreal Canadiens (OT),0
1988,1988-03-21,New York Islanders,Minnesota North Stars,5,1,4,-4,1,0,0,,1735,8064,L,W,L 1-5 vs. New York Islanders,W 5-1 @ Minnesota North Stars,0
1988,1988-03-22,Edmonton Oilers,Detroit Red Wings,6,4,2,-2,1,0,0,,1736,8065,L,W,L 4-6 vs. Edmonton Oilers,W 6-4 @ Detroit Red Wings,0
1988,1988-03-22,Winnipeg Jets,Hartford Whalers,3,4,-1,1,0,1,0,,1736,8066,W,L,W 4-3 vs. Winnipeg Jets,L 3-4 @ Hartford Whalers,0
1988,1988-03-22,Buffalo Sabres,New York Rangers,3,2,1,-1,1,0,0,,1736,8067,L,W,L 2-3 vs. Buffalo Sabres,W 3-2 @ New York Rangers,0
1988,1988-03-22,Boston Bruins,Philadelphia Flyers,3,0,3,-3,1,0,0,,1736,8068,L,W,L 0-3 vs. Boston Bruins,W 3-0 @ Philadelphia Flyers,0
1988,1988-03-22,Toronto Maple Leafs,Vancouver Canucks,3,5,-2,2,0,1,0,,1736,8069,W,L,W 5-3 vs. Toronto Maple Leafs,L 3-5 @ Vancouver Canucks,0
1988,1988-03-22,St. Louis Blues,Washington Capitals,5,3,2,-2,1,0,0,,1736,8070,L,W,L 3-5 vs. St. Louis Blues,W 5-3 @ Washington Capitals,0
1988,1988-03-23,Minnesota North Stars,Chicago Blackhawks,5,4,1,-1,1,0,0,,1737,8071,L,W,L 4-5 vs. Minnesota North Stars,W 5-4 @ Chicago Blackhawks,0
1988,1988-03-23,New York Islanders,Los Angeles Kings,6,2,4,-4,1,0,0,,1737,8072,L,W,L 2-6 vs. New York Islanders,W 6-2 @ Los Angeles Kings,0
1988,1988-03-23,Quebec Nordiques,Montreal Canadiens,1,4,-3,3,0,1,0,,1737,8073,W,L,W 4-1 vs. Quebec Nordiques,L 1-4 @ Montreal Canadiens,0
1988,1988-03-23,Washington Capitals,Pittsburgh Penguins,1,7,-6,6,0,1,0,,1737,8074,W,L,W 7-1 vs. Washington Capitals,L 1-7 @ Pittsburgh Penguins,0
1988,1988-03-24,New Jersey Devils,St. Louis Blues,8,2,6,-6,1,0,0,,1738,8075,L,W,L 2-8 vs. New Jersey Devils,W 8-2 @ St. Louis Blues,0
1988,1988-03-24,Edmonton Oilers,New York Rangers,1,6,-5,5,0,1,0,,1738,8076,W,L,W 6-1 vs. Edmonton Oilers,L 1-6 @ New York Rangers,0
1988,1988-03-24,Winnipeg Jets,Boston Bruins,3,4,-1,1,0,1,0,OT,1738,8077,W,L,W 4-3 vs. Winnipeg Jets (OT),L 3-4 @ Boston Bruins (OT),0
1988,1988-03-24,Toronto Maple Leafs,Calgary Flames,1,7,-6,6,0,1,0,,1738,8078,W,L,W 7-1 vs. Toronto Maple Leafs,L 1-7 @ Calgary Flames,0
1988,1988-03-24,Hartford Whalers,Detroit Red Wings,3,2,1,-1,1,0,0,,1738,8079,L,W,L 2-3 vs. Hartford Whalers,W 3-2 @ Detroit Red Wings,0
1988,1988-03-25,New Jersey Devils,Buffalo Sabres,2,2,0,0,0,0,1,OT,1739,8080,T,T,T 2-2 vs. New Jersey Devils (OT),T 2-2 @ Buffalo Sabres (OT),0
1988,1988-03-25,Montreal Canadiens,Pittsburgh Penguins,2,5,-3,3,0,1,0,,1739,8081,W,L,W 5-2 vs. Montreal Canadiens,L 2-5 @ Pittsburgh Penguins,0
1988,1988-03-25,Chicago Blackhawks,Vancouver Canucks,2,3,-1,1,0,1,0,,1739,8082,W,L,W 3-2 vs. Chicago Blackhawks,L 2-3 @ Vancouver Canucks,0
1988,1988-03-25,Philadelphia Flyers,Washington Capitals,3,5,-2,2,0,1,0,,1739,8083,W,L,W 5-3 vs. Philadelphia Flyers,L 3-5 @ Washington Capitals,0
1988,1988-03-26,Winnipeg Jets,Philadelphia Flyers,0,6,-6,6,0,1,0,,1740,8084,W,L,W 6-0 vs. Winnipeg Jets,L 0-6 @ Philadelphia Flyers,0
1988,1988-03-26,Toronto Maple Leafs,St. Louis Blues,2,3,-1,1,0,1,0,OT,1740,8085,W,L,W 3-2 vs. Toronto Maple Leafs (OT),L 2-3 @ St. Louis Blues (OT),0
1988,1988-03-26,Chicago Blackhawks,Los Angeles Kings,5,9,-4,4,0,1,0,,1740,8086,W,L,W 9-5 vs. Chicago Blackhawks,L 5-9 @ Los Angeles Kings,0
1988,1988-03-26,Edmonton Oilers,New York Islanders,4,5,-1,1,0,1,0,,1740,8087,W,L,W 5-4 vs. Edmonton Oilers,L 4-5 @ New York Islanders,0
1988,1988-03-26,New York Rangers,Detroit Red Wings,4,4,0,0,0,0,1,OT,1740,8088,T,T,T 4-4 vs. New York Rangers (OT),T 4-4 @ Detroit Red Wings (OT),0
1988,1988-03-26,Vancouver Canucks,Calgary Flames,1,6,-5,5,0,1,0,,1740,8089,W,L,W 6-1 vs. Vancouver Canucks,L 1-6 @ Calgary Flames,0
1988,1988-03-26,Quebec Nordiques,Boston Bruins,2,6,-4,4,0,1,0,,1740,8090,W,L,W 6-2 vs. Quebec Nordiques,L 2-6 @ Boston Bruins,0
1988,1988-03-26,Minnesota North Stars,Hartford Whalers,1,8,-7,7,0,1,0,,1740,8091,W,L,W 8-1 vs. Minnesota North Stars,L 1-8 @ Hartford Whalers,0
1988,1988-03-27,Detroit Red Wings,Buffalo Sabres,5,3,2,-2,1,0,0,,1741,8092,L,W,L 3-5 vs. Detroit Red Wings,W 5-3 @ Buffalo Sabres,0
1988,1988-03-27,Montreal Canadiens,Hartford Whalers,2,4,-2,2,0,1,0,,1741,8093,W,L,W 4-2 vs. Montreal Canadiens,L 2-4 @ Hartford Whalers,0
1988,1988-03-27,New York Rangers,New Jersey Devils,2,7,-5,5,0,1,0,,1741,8094,W,L,W 7-2 vs. New York Rangers,L 2-7 @ New Jersey Devils,0
1988,1988-03-27,Pittsburgh Penguins,Quebec Nordiques,6,3,3,-3,1,0,0,,1741,8095,L,W,L 3-6 vs. Pittsburgh Penguins,W 6-3 @ Quebec Nordiques,0
1988,1988-03-28,St. Louis Blues,Calgary Flames,2,7,-5,5,0,1,0,,1742,8096,W,L,W 7-2 vs. St. Louis Blues,L 2-7 @ Calgary Flames,0
1988,1988-03-28,Chicago Blackhawks,Minnesota North Stars,7,7,0,0,0,0,1,OT,1742,8097,T,T,T 7-7 vs. Chicago Blackhawks (OT),T 7-7 @ Minnesota North Stars (OT),0
1988,1988-03-28,Edmonton Oilers,Toronto Maple Leafs,6,4,2,-2,1,0,0,,1742,8098,L,W,L 4-6 vs. Edmonton Oilers,W 6-4 @ Toronto Maple Leafs,0
1988,1988-03-29,Detroit Red Wings,Washington Capitals,2,2,0,0,0,0,1,OT,1743,8099,T,T,T 2-2 vs. Detroit Red Wings (OT),T 2-2 @ Washington Capitals (OT),0
1988,1988-03-29,Winnipeg Jets,Vancouver Canucks,3,2,1,-1,1,0,0,,1743,8100,L,W,L 2-3 vs. Winnipeg Jets,W 3-2 @ Vancouver Canucks,0
1988,1988-03-29,Philadelphia Flyers,New York Islanders,3,5,-2,2,0,1,0,,1743,8101,W,L,W 5-3 vs. Philadelphia Flyers,L 3-5 @ New York Islanders,0
1988,1988-03-29,Pittsburgh Penguins,New Jersey Devils,0,4,-4,4,0,1,0,,1743,8102,W,L,W 4-0 vs. Pittsburgh Penguins,L 0-4 @ New Jersey Devils,0
1988,1988-03-29,Buffalo Sabres,Quebec Nordiques,3,1,2,-2,1,0,0,,1743,8103,L,W,L 1-3 vs. Buffalo Sabres,W 3-1 @ Quebec Nordiques,0
1988,1988-03-30,New York Rangers,Chicago Blackhawks,4,3,1,-1,1,0,0,,1744,8104,L,W,L 3-4 vs. New York Rangers,W 4-3 @ Chicago Blackhawks,0
1988,1988-03-30,Minnesota North Stars,Edmonton Oilers,3,6,-3,3,0,1,0,,1744,8105,W,L,W 6-3 vs. Minnesota North Stars,L 3-6 @ Edmonton Oilers,0
1988,1988-03-30,Calgary Flames,Los Angeles Kings,7,9,-2,2,0,1,0,,1744,8106,W,L,W 9-7 vs. Calgary Flames,L 7-9 @ Los Angeles Kings,0
1988,1988-03-31,Montreal Canadiens,Boston Bruins,3,1,2,-2,1,0,0,,1745,8107,L,W,L 1-3 vs. Montreal Canadiens,W 3-1 @ Boston Bruins,0
1988,1988-03-31,Hartford Whalers,Buffalo Sabres,2,3,-1,1,0,1,0,,1745,8108,W,L,W 3-2 vs. Hartford Whalers,L 2-3 @ Buffalo Sabres,0
1988,1988-03-31,Washington Capitals,New York Islanders,3,7,-4,4,0,1,0,,1745,8109,W,L,W 7-3 vs. Washington Capitals,L 3-7 @ New York Islanders,0
1988,1988-03-31,Quebec Nordiques,Philadelphia Flyers,4,4,0,0,0,0,1,OT,1745,8110,T,T,T 4-4 vs. Quebec Nordiques (OT),T 4-4 @ Philadelphia Flyers (OT),0
1988,1988-03-31,New Jersey Devils,Pittsburgh Penguins,7,2,5,-5,1,0,0,,1745,8111,L,W,L 2-7 vs. New Jersey Devils,W 7-2 @ Pittsburgh Penguins,0
1988,1988-04-01,New York Rangers,Winnipeg Jets,6,6,0,0,0,0,1,OT,1746,8112,T,T,T 6-6 vs. New York Rangers (OT),T 6-6 @ Winnipeg Jets (OT),0
1988,1988-04-01,Minnesota North Stars,Vancouver Canucks,1,6,-5,5,0,1,0,,1746,8113,W,L,W 6-1 vs. Minnesota North Stars,L 1-6 @ Vancouver Canucks,0
1988,1988-04-01,Los Angeles Kings,Calgary Flames,6,3,3,-3,1,0,0,,1746,8114,L,W,L 3-6 vs. Los Angeles Kings,W 6-3 @ Calgary Flames,0
1988,1988-04-01,Toronto Maple Leafs,Detroit Red Wings,3,7,-4,4,0,1,0,,1746,8115,W,L,W 7-3 vs. Toronto Maple Leafs,L 3-7 @ Detroit Red Wings,0
1988,1988-04-01,St. Louis Blues,Edmonton Oilers,2,5,-3,3,0,1,0,,1746,8116,W,L,W 5-2 vs. St. Louis Blues,L 2-5 @ Edmonton Oilers,0
1988,1988-04-02,Boston Bruins,Hartford Whalers,2,4,-2,2,0,1,0,,1747,8117,W,L,W 4-2 vs. Boston Bruins,L 2-4 @ Hartford Whalers,0
1988,1988-04-02,Buffalo Sabres,Montreal Canadiens,4,9,-5,5,0,1,0,,1747,8118,W,L,W 9-4 vs. Buffalo Sabres,L 4-9 @ Montreal Canadiens,0
1988,1988-04-02,New York Islanders,New Jersey Devils,2,5,-3,3,0,1,0,,1747,8119,W,L,W 5-2 vs. New York Islanders,L 2-5 @ New Jersey Devils,0
1988,1988-04-02,Philadelphia Flyers,Quebec Nordiques,7,4,3,-3,1,0,0,,1747,8120,L,W,L 4-7 vs. Philadelphia Flyers,W 7-4 @ Quebec Nordiques,0
1988,1988-04-02,Detroit Red Wings,Toronto Maple Leafs,3,5,-2,2,0,1,0,,1747,8121,W,L,W 5-3 vs. Detroit Red Wings,L 3-5 @ Toronto Maple Leafs,0
1988,1988-04-02,Pittsburgh Penguins,Washington Capitals,7,6,1,-1,1,0,0,OT,1747,8122,L,W,L 6-7 vs. Pittsburgh Penguins (OT),W 7-6 @ Washington Capitals (OT),0
1988,1988-04-03,St. Louis Blues,Winnipeg Jets,4,5,-1,1,0,1,0,OT,1748,8123,W,L,W 5-4 vs. St. Louis Blues (OT),L 4-5 @ Winnipeg Jets (OT),0
1988,1988-04-03,Hartford Whalers,Pittsburgh Penguins,2,4,-2,2,0,1,0,,1748,8124,W,L,W 4-2 vs. Hartford Whalers,L 2-4 @ Pittsburgh Penguins,0
1988,1988-04-03,Quebec Nordiques,New York Rangers,0,3,-3,3,0,1,0,,1748,8125,W,L,W 3-0 vs. Quebec Nordiques,L 0-3 @ New York Rangers,0
1988,1988-04-03,Los Angeles Kings,Edmonton Oilers,5,5,0,0,0,0,1,OT,1748,8126,T,T,T 5-5 vs. Los Angeles Kings (OT),T 5-5 @ Edmonton Oilers (OT),0
1988,1988-04-03,Washington Capitals,Philadelphia Flyers,2,2,0,0,0,0,1,OT,1748,8127,T,T,T 2-2 vs. Washington Capitals (OT),T 2-2 @ Philadelphia Flyers (OT),0
1988,1988-04-03,Minnesota North Stars,Calgary Flames,1,4,-3,3,0,1,0,,1748,8128,W,L,W 4-1 vs. Minnesota North Stars,L 1-4 @ Calgary Flames,0
1988,1988-04-03,Montreal Canadiens,Buffalo Sabres,4,4,0,0,0,0,1,OT,1748,8129,T,T,T 4-4 vs. Montreal Canadiens (OT),T 4-4 @ Buffalo Sabres (OT),0
1988,1988-04-03,New York Islanders,Boston Bruins,2,3,-1,1,0,1,0,,1748,8130,W,L,W 3-2 vs. New York Islanders,L 2-3 @ Boston Bruins,0
1988,1988-04-03,New Jersey Devils,Chicago Blackhawks,4,3,1,-1,1,0,0,OT,1748,8131,L,W,L 3-4 vs. New Jersey Devils (OT),W 4-3 @ Chicago Blackhawks (OT),0
1988,1988-04-06,Los Angeles Kings,Calgary Flames,2,9,-7,7,0,1,0,,1749,8132,W,L,W 9-2 vs. Los Angeles Kings,L 2-9 @ Calgary Flames,1
1988,1988-04-06,Buffalo Sabres,Boston Bruins,3,7,-4,4,0,1,0,,1749,8133,W,L,W 7-3 vs. Buffalo Sabres,L 3-7 @ Boston Bruins,1
1988,1988-04-06,Philadelphia Flyers,Washington Capitals,4,2,2,-2,1,0,0,,1749,8134,L,W,L 2-4 vs. Philadelphia Flyers,W 4-2 @ Washington Capitals,1
1988,1988-04-06,Chicago Blackhawks,St. Louis Blues,1,4,-3,3,0,1,0,,1749,8135,W,L,W 4-1 vs. Chicago Blackhawks,L 1-4 @ St. Louis Blues,1
1988,1988-04-06,New Jersey Devils,New York Islanders,3,4,-1,1,0,1,0,OT,1749,8136,W,L,W 4-3 vs. New Jersey Devils (OT),L 3-4 @ New York Islanders (OT),1
1988,1988-04-06,Winnipeg Jets,Edmonton Oilers,4,7,-3,3,0,1,0,,1749,8137,W,L,W 7-4 vs. Winnipeg Jets,L 4-7 @ Edmonton Oilers,1
1988,1988-04-06,Toronto Maple Leafs,Detroit Red Wings,6,2,4,-4,1,0,0,,1749,8138,L,W,L 2-6 vs. Toronto Maple Leafs,W 6-2 @ Detroit Red Wings,1
1988,1988-04-06,Hartford Whalers,Montreal Canadiens,3,4,-1,1,0,1,0,,1749,8139,W,L,W 4-3 vs. Hartford Whalers,L 3-4 @ Montreal Canadiens,1
1988,1988-04-07,New Jersey Devils,New York Islanders,3,2,1,-1,1,0,0,,1750,8140,L,W,L 2-3 vs. New Jersey Devils,W 3-2 @ New York Islanders,1
1988,1988-04-07,Philadelphia Flyers,Washington Capitals,4,5,-1,1,0,1,0,,1750,8141,W,L,W 5-4 vs. Philadelphia Flyers,L 4-5 @ Washington Capitals,1
1988,1988-04-07,Chicago Blackhawks,St. Louis Blues,2,3,-1,1,0,1,0,,1750,8142,W,L,W 3-2 vs. Chicago Blackhawks,L 2-3 @ St. Louis Blues,1
1988,1988-04-07,Hartford Whalers,Montreal Canadiens,3,7,-4,4,0,1,0,,1750,8143,W,L,W 7-3 vs. Hartford Whalers,L 3-7 @ Montreal Canadiens,1
1988,1988-04-07,Los Angeles Kings,Calgary Flames,4,6,-2,2,0,1,0,,1750,8144,W,L,W 6-4 vs. Los Angeles Kings,L 4-6 @ Calgary Flames,1
1988,1988-04-07,Toronto Maple Leafs,Detroit Red Wings,2,6,-4,4,0,1,0,,1750,8145,W,L,W 6-2 vs. Toronto Maple Leafs,L 2-6 @ Detroit Red Wings,1
1988,1988-04-07,Buffalo Sabres,Boston Bruins,1,4,-3,3,0,1,0,,1750,8146,W,L,W 4-1 vs. Buffalo Sabres,L 1-4 @ Boston Bruins,1
1988,1988-04-07,Winnipeg Jets,Edmonton Oilers,2,3,-1,1,0,1,0,,1750,8147,W,L,W 3-2 vs. Winnipeg Jets,L 2-3 @ Edmonton Oilers,1
1988,1988-04-09,Boston Bruins,Buffalo Sabres,2,6,-4,4,0,1,0,,1751,8148,W,L,W 6-2 vs. Boston Bruins,L 2-6 @ Buffalo Sabres,1
1988,1988-04-09,Edmonton Oilers,Winnipeg Jets,4,6,-2,2,0,1,0,,1751,8149,W,L,W 6-4 vs. Edmonton Oilers,L 4-6 @ Winnipeg Jets,1
1988,1988-04-09,Detroit Red Wings,Toronto Maple Leafs,6,3,3,-3,1,0,0,,1751,8150,L,W,L 3-6 vs. Detroit Red Wings,W 6-3 @ Toronto Maple Leafs,1
1988,1988-04-09,Washington Capitals,Philadelphia Flyers,3,4,-1,1,0,1,0,,1751,8151,W,L,W 4-3 vs. Washington Capitals,L 3-4 @ Philadelphia Flyers,1
1988,1988-04-09,New York Islanders,New Jersey Devils,0,3,-3,3,0,1,0,,1751,8152,W,L,W 3-0 vs. New York Islanders,L 0-3 @ New Jersey Devils,1
1988,1988-04-09,Calgary Flames,Los Angeles Kings,2,5,-3,3,0,1,0,,1751,8153,W,L,W 5-2 vs. Calgary Flames,L 2-5 @ Los Angeles Kings,1
1988,1988-04-09,Montreal Canadiens,Hartford Whalers,4,3,1,-1,1,0,0,,1751,8154,L,W,L 3-4 vs. Montreal Canadiens,W 4-3 @ Hartford Whalers,1
1988,1988-04-09,St. Louis Blues,Chicago Blackhawks,3,6,-3,3,0,1,0,,1751,8155,W,L,W 6-3 vs. St. Louis Blues,L 3-6 @ Chicago Blackhawks,1
1988,1988-04-10,St. Louis Blues,Chicago Blackhawks,6,5,1,-1,1,0,0,,1752,8156,L,W,L 5-6 vs. St. Louis Blues,W 6-5 @ Chicago Blackhawks,1
1988,1988-04-10,Montreal Canadiens,Hartford Whalers,5,7,-2,2,0,1,0,,1752,8157,W,L,W 7-5 vs. Montreal Canadiens,L 5-7 @ Hartford Whalers,1
1988,1988-04-10,Calgary Flames,Los Angeles Kings,7,3,4,-4,1,0,0,,1752,8158,L,W,L 3-7 vs. Calgary Flames,W 7-3 @ Los Angeles Kings,1
1988,1988-04-10,New York Islanders,New Jersey Devils,5,4,1,-1,1,0,0,OT,1752,8159,L,W,L 4-5 vs. New York Islanders (OT),W 5-4 @ New Jersey Devils (OT),1
1988,1988-04-10,Boston Bruins,Buffalo Sabres,5,6,-1,1,0,1,0,OT,1752,8160,W,L,W 6-5 vs. Boston Bruins (OT),L 5-6 @ Buffalo Sabres (OT),1
1988,1988-04-10,Detroit Red Wings,Toronto Maple Leafs,8,0,8,-8,1,0,0,,1752,8161,L,W,L 0-8 vs. Detroit Red Wings,W 8-0 @ Toronto Maple Leafs,1
1988,1988-04-10,Edmonton Oilers,Winnipeg Jets,5,3,2,-2,1,0,0,,1752,8162,L,W,L 3-5 vs. Edmonton Oilers,W 5-3 @ Winnipeg Jets,1
1988,1988-04-10,Washington Capitals,Philadelphia Flyers,4,5,-1,1,0,1,0,OT,1752,8163,W,L,W 5-4 vs. Washington Capitals (OT),L 4-5 @ Philadelphia Flyers (OT),1
1988,1988-04-12,New Jersey Devils,New York Islanders,4,2,2,-2,1,0,0,,1753,8164,L,W,L 2-4 vs. New Jersey Devils,W 4-2 @ New York Islanders,1
1988,1988-04-12,Philadelphia Flyers,Washington Capitals,2,5,-3,3,0,1,0,,1753,8165,W,L,W 5-2 vs. Philadelphia Flyers,L 2-5 @ Washington Capitals,1
